provincia;municipio;estacion;magnitud;punto_muestreo;ano;mes;dia;h01;v01;h02;v02;h03;v03;h04;v04;h05;v05;h06;v06;h07;v07;h08;v08;h09;v09;h10;v10;h11;v11;h12;v12;h13;v13;h14;v14;h15;v15;h16;v16;h17;v17;h18;v18;h19;v19;h20;v20;h21;v21;h22;v22;h23;v23;h24;v24
28;58;4;10;28058004_10_49;2022;10;3;15;V;14;V;8;V;8;V;9;V;13;V;19;V;30;V;32;V;24;V;28;V;29;V;26;V;21;V;20;V;16;V;15;V;19;V;27;V;36;V;28;V;26;V;25;V;21;V
28;58;4;12;28058004_12_8;2022;10;3;34;V;38;V;36;V;41;V;59;V;108;V;160;V;173;V;138;V;114;V;100;V;75;V;61;V;69;V;42;V;35;V;29;V;44;V;58;V;30;V;27;V;25;V;37;V;44;V
28;58;4;14;28058004_14_6;2022;10;3;51;V;46;V;42;V;33;V;25;V;8;V;3;V;7;V;20;V;31;V;41;V;53;V;63;V;66;V;83;V;85;V;93;V;71;V;51;V;69;V;68;V;62;V;50;V;44;V
28;58;4;20;28058004_20_59;2022;10;3;2.9;V;3;V;3.2;V;4.9;V;5.1;V;4.1;V;5.4;V;7.5;V;9.3;V;5.4;V;6.8;V;5.1;V;3.2;V;4.2;V;3.3;V;2.4;V;1.4;V;1.1;V;2.7;V;1.4;V;1.1;V;1.5;V;2.5;V;3.4;V
28;58;4;30;28058004_30_59;2022;10;3;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.5;V;1;V;0.6;V;0.2;V;0.3;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;42;28058004_42_2;2022;10;3;1.3;V;1.2;V;1.3;V;1.3;V;1.3;V;1.4;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V;1.2;V
28;58;4;44;28058004_44_2;2022;10;3;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;58;4;431;28058004_431_59;2022;10;3;1.1;V;1.1;V;1.1;V;1.3;V;1.8;V;1.4;V;2.2;V;3.9;V;3.3;V;2.6;V;8.2;V;3.6;V;1.7;V;2;V;1.4;V;0.8;V;0.5;V;0.4;V;0.8;V;0.6;V;0.4;V;0.5;V;0.7;V;1.1;V
28;6;4;7;28006004_7_8;2022;10;3;1;V;1;V;1;V;2;V;5;V;17;V;56;V;96;V;23;V;6;V;5;V;5;V;6;V;4;V;3;V;2;V;2;V;1;V;1;V;1;V;4;V;8;V;7;V;5;V
28;6;4;8;28006004_8_8;2022;10;3;11;V;21;V;14;V;23;V;58;V;64;V;78;V;83;V;47;V;23;V;23;V;23;V;27;V;30;V;26;V;24;V;32;V;47;V;40;V;39;V;75;V;84;V;83;V;70;V
28;6;4;10;28006004_10_49;2022;10;3;12;V;8;V;10;V;8;V;10;V;11;V;14;V;24;V;30;V;21;V;14;V;12;V;10;V;13;V;12;V;13;V;15;V;18;V;21;V;19;V;19;V;25;V;25;V;26;V
28;6;4;12;28006004_12_8;2022;10;3;13;V;23;V;16;V;27;V;66;V;90;V;163;V;231;V;82;V;31;V;30;V;31;V;36;V;37;V;31;V;27;V;34;V;49;V;42;V;41;V;81;V;95;V;94;V;78;V
28;6;4;14;28006004_14_6;2022;10;3;68;V;50;V;59;V;41;V;8;V;10;V;6;V;7;V;37;V;65;V;72;V;73;V;77;V;80;V;90;V;92;V;87;V;72;V;74;V;66;V;32;V;18;V;9;V;17;V
28;6;4;20;28006004_20_59;2022;10;3;1.9;V;1.9;V;1.7;V;2.2;V;6.5;V;4.2;V;5;V;19.6;V;6.4;V;2.3;V;1.2;V;1.8;V;1.8;V;2.6;V;2.3;V;1.5;V;1.8;V;2;V;2.1;V;1.7;V;4;V;4.1;V;5.9;V;14.9;V
28;6;4;30;28006004_30_59;2022;10;3;0.3;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.7;V;1;V;0.8;V;0.3;V;0.2;V;0.3;V;0.3;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.7;V;0.8;V;0.8;V
28;6;4;42;28006004_42_2;2022;10;3;1.4;V;1.4;V;1.4;V;1.4;V;1.5;V;1.4;V;1.5;V;1.6;V;1.5;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.5;V;1.5;V;1.6;V;1.6;V
28;6;4;44;28006004_44_2;2022;10;3;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V
28;6;4;431;28006004_431_59;2022;10;3;1.5;V;1.3;V;0.9;V;1;V;2.7;V;2;V;2.9;V;7.7;V;4.7;V;1.3;V;0.4;V;0.8;V;0.6;V;0.6;V;0.5;V;0.2;V;0.2;V;0.5;V;0.6;V;0.2;V;1.3;V;3.3;V;4.1;V;6.9;V
28;65;14;7;28065014_7_8;2022;10;3;1;V;5;V;17;V;5;V;10;V;35;V;101;V;109;V;64;V;55;V;19;V;11;V;6;V;6;V;9;V;7;V;9;V;19;V;93;V;65;V;49;V;55;V;56;V;81;V
28;65;14;8;28065014_8_8;2022;10;3;61;V;64;V;76;V;64;V;65;V;75;V;83;V;87;V;81;V;81;V;52;V;39;V;29;V;36;V;46;V;57;V;55;V;95;V;132;V;118;V;108;V;96;V;91;V;95;V
28;65;14;9;28065014_9_49;2022;10;3;5;V;4;V;10;V;11;V;11;V;9;V;12;V;17;V;20;V;14;V;12;V;10;V;11;V;5;V;4;V;7;V;8;V;8;V;10;V;20;V;23;V;22;V;21;V;22;V
28;65;14;10;28065014_10_49;2022;10;3;13;V;5;V;6;V;8;V;10;V;10;V;15;V;26;V;38;V;53;V;60;V;51;V;45;V;39;V;27;V;25;V;25;V;26;V;25;V;31;V;33;V;34;V;36;V;39;V
28;65;14;12;28065014_12_8;2022;10;3;64;V;72;V;101;V;71;V;79;V;129;V;238;V;254;V;179;V;165;V;81;V;55;V;37;V;45;V;59;V;68;V;69;V;124;V;274;V;218;V;182;V;180;V;176;V;219;V
28;65;14;14;28065014_14_6;2022;10;3;19;V;12;V;2;V;6;V;4;V;2;V;3;V;6;V;12;V;18;V;42;V;57;V;75;V;73;V;68;V;63;V;63;V;32;V;4;V;5;V;4;V;4;V;3;V;3;V
28;67;1;7;28067001_7_8;2022;10;3;1;V;1;V;1;V;1;V;5;V;7;V;;N;16;V;7;V;3;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V
28;67;1;8;28067001_8_8;2022;10;3;10;V;9;V;7;V;8;V;14;V;28;V;;N;35;V;23;V;11;V;5;V;4;V;6;V;4;V;4;V;5;V;6;V;13;V;27;V;27;V;16;V;9;V;6;V;7;V
28;67;1;10;28067001_10_49;2022;10;3;4;V;5;V;4;V;4;V;6;V;6;V;6;V;11;V;32;V;20;V;9;V;8;V;7;V;6;V;15;V;16;V;17;V;21;V;18;V;18;V;23;V;18;V;16;V;18;V
28;67;1;12;28067001_12_8;2022;10;3;12;V;11;V;9;V;10;V;21;V;39;V;;N;59;V;34;V;15;V;7;V;6;V;8;V;6;V;6;V;7;V;8;V;15;V;30;V;29;V;18;V;11;V;8;V;9;V
28;67;1;14;28067001_14_6;2022;10;3;46;V;43;V;42;V;40;V;35;V;19;V;;N;19;V;50;V;80;V;98;V;106;V;104;V;111;V;115;V;118;V;115;V;103;V;76;V;56;V;67;V;80;V;81;V;70;V
28;7;4;7;28007004_7_8;2022;10;3;3;V;3;V;3;V;3;V;5;V;7;V;20;V;36;V;27;V;18;V;15;V;12;V;9;V;9;V;7;V;5;V;4;V;4;V;4;V;4;V;6;V;4;V;4;V;4;V
28;7;4;8;28007004_8_8;2022;10;3;32;V;27;V;30;V;30;V;55;V;60;V;86;V;88;V;74;V;64;V;63;V;56;V;48;V;50;V;51;V;33;V;27;V;45;V;70;V;65;V;82;V;80;V;65;V;55;V
28;7;4;9;28007004_9_49;2022;10;3;5;V;4;V;3;V;3;V;3;V;4;V;7;V;9;V;10;V;12;V;11;V;11;V;9;V;7;V;6;V;4;V;4;V;3;V;3;V;5;V;10;V;12;V;13;V;12;V
28;7;4;12;28007004_12_8;2022;10;3;37;V;32;V;35;V;35;V;62;V;70;V;116;V;143;V;115;V;91;V;85;V;74;V;61;V;63;V;62;V;40;V;33;V;51;V;76;V;71;V;91;V;87;V;71;V;61;V
28;7;4;14;28007004_14_6;2022;10;3;66;V;69;V;56;V;50;V;28;V;30;V;12;V;12;V;31;V;48;V;55;V;67;V;81;V;80;V;80;V;98;V;104;V;75;V;44;V;47;V;26;V;27;V;39;V;45;V
28;74;7;7;28074007_7_8;2022;10;3;2;V;2;V;3;V;4;V;21;V;75;V;99;V;185;V;44;V;29;V;26;V;17;V;10;V;7;V;7;V;7;V;5;V;10;V;22;V;8;V;9;V;18;V;7;V;3;V
28;74;7;8;28074007_8_8;2022;10;3;33;V;37;V;42;V;40;V;64;V;79;V;86;V;98;V;73;V;63;V;68;V;55;V;43;V;40;V;47;V;50;V;42;V;78;V;100;V;86;V;80;V;79;V;66;V;56;V
28;74;7;9;28074007_9_49;2022;10;3;13;V;13;V;11;V;9;V;10;V;11;V;16;V;36;V;51;V;44;V;34;V;28;V;25;V;20;V;17;V;16;V;15;V;16;V;19;V;24;V;26;V;25;V;26;V;25;V
28;74;7;10;28074007_10_49;2022;10;3;17;V;15;V;14;V;13;V;14;V;17;V;24;V;49;V;68;V;58;V;43;V;37;V;33;V;29;V;26;V;23;V;21;V;21;V;27;V;34;V;37;V;39;V;40;V;39;V
28;74;7;12;28074007_12_8;2022;10;3;36;V;41;V;47;V;46;V;96;V;193;V;237;V;382;V;141;V;106;V;108;V;80;V;59;V;51;V;57;V;60;V;50;V;93;V;133;V;98;V;93;V;106;V;77;V;61;V
28;74;7;14;28074007_14_6;2022;10;3;43;V;31;V;22;V;25;V;5;V;1;V;2;V;4;V;18;V;34;V;42;V;55;V;70;V;79;V;75;V;74;V;84;V;45;V;13;V;23;V;18;V;9;V;17;V;21;V
28;80;3;7;28080003_7_8;2022;10;3;1;V;1;V;1;V;1;V;2;V;7;V;28;V;24;V;7;V;4;V;9;V;6;V;5;V;3;V;2;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V
28;80;3;8;28080003_8_8;2022;10;3;12;V;9;V;8;V;10;V;35;V;59;V;89;V;70;V;30;V;17;V;36;V;25;V;25;V;19;V;14;V;14;V;19;V;35;V;35;V;43;V;50;V;55;V;42;V;26;V
28;80;3;10;28080003_10_49;2022;10;3;7;V;5;V;4;V;5;V;6;V;7;V;8;V;13;V;16;V;10;V;7;V;10;V;8;V;8;V;6;V;8;V;10;V;12;V;14;V;19;V;24;V;26;V;24;V;24;V
28;80;3;12;28080003_12_8;2022;10;3;14;V;11;V;10;V;12;V;38;V;69;V;133;V;107;V;40;V;24;V;50;V;35;V;32;V;24;V;17;V;16;V;21;V;38;V;37;V;46;V;54;V;59;V;44;V;29;V
28;80;3;14;28080003_14_6;2022;10;3;81;V;80;V;83;V;81;V;48;V;37;V;15;V;26;V;61;V;81;V;64;V;82;V;88;V;102;V;110;V;112;V;102;V;82;V;78;V;65;V;50;V;49;V;59;V;77;V
28;9;1;7;28009001_7_8;2022;10;3;1;V;1;V;1;V;1;V;2;V;1;V;1;V;8;V;22;V;2;V;1;V;3;V;1;V;3;V;3;V;3;V;4;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V
28;9;1;8;28009001_8_8;2022;10;3;5;V;6;V;5;V;5;V;14;V;16;V;16;V;31;V;46;V;11;V;9;V;16;V;10;V;23;V;28;V;31;V;59;V;74;V;56;V;28;V;16;V;12;V;11;V;7;V
28;9;1;9;28009001_9_49;2022;10;3;7;V;6;V;6;V;6;V;4;V;5;V;3;V;3;V;1;V;1;V;5;V;2;V;1;V;4;V;7;V;7;V;6;V;9;V;11;V;11;V;12;V;11;V;9;V;5;V
28;9;1;12;28009001_12_8;2022;10;3;7;V;8;V;7;V;7;V;18;V;18;V;18;V;44;V;79;V;15;V;11;V;21;V;12;V;27;V;33;V;36;V;64;V;77;V;58;V;30;V;18;V;14;V;13;V;9;V
28;9;1;14;28009001_14_6;2022;10;3;78;V;75;V;73;V;71;V;59;V;67;V;61;V;49;V;26;V;69;V;85;V;74;V;97;V;87;V;87;V;89;V;64;V;52;V;67;V;89;V;98;V;98;V;90;V;92;V
28;92;5;1;28092005_1_38;2022;10;3;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;2;V;2;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;2;V
28;92;5;6;28092005_6_48;2022;10;3;0.5;V;0.5;V;0.5;V;0.6;V;0.6;V;0.7;V;0.8;V;1.5;V;0.8;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.6;V;0.5;V;0.5;V;0.6;V;0.6;V;0.6;V;0.6;V;0.7;V;0.6;V;0.6;V
28;92;5;7;28092005_7_8;2022;10;3;1;V;1;V;1;V;1;V;1;V;3;V;23;V;89;V;40;V;17;V;12;V;10;V;7;V;4;V;2;V;1;V;1;V;1;V;5;V;1;V;1;V;15;V;3;V;1;V
28;92;5;8;28092005_8_8;2022;10;3;25;V;21;V;20;V;20;V;37;V;53;V;84;V;93;V;80;V;59;V;50;V;40;V;38;V;26;V;22;V;11;V;12;V;40;V;78;V;47;V;57;V;92;V;65;V;31;V
28;92;5;10;28092005_10_49;2022;10;3;13;V;13;V;11;V;11;V;12;V;12;V;13;V;26;V;31;V;21;V;17;V;22;V;16;V;16;V;11;V;12;V;15;V;18;V;27;V;31;V;33;V;33;V;36;V;34;V
28;92;5;12;28092005_12_8;2022;10;3;27;V;23;V;22;V;22;V;39;V;57;V;119;V;230;V;141;V;85;V;69;V;55;V;49;V;33;V;25;V;14;V;14;V;42;V;85;V;49;V;59;V;116;V;69;V;33;V
28;92;5;14;28092005_14_6;2022;10;3;58;V;56;V;48;V;45;V;30;V;25;V;6;V;5;V;15;V;36;V;48;V;60;V;69;V;85;V;88;V;100;V;97;V;64;V;28;V;47;V;31;V;4;V;17;V;38;V
28;102;1;1;28102001_1_38;2022;10;4;4;V;3;V;3;V;3;V;3;V;3;V;2;V;;N;;N;;N;;N;;N;;N;3;V;3;V;3;V;3;V;2;V;3;V;3;V;3;V;3;V;3;V;3;V
28;102;1;6;28102001_6_48;2022;10;4;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V
28;102;1;7;28102001_7_8;2022;10;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;102;1;8;28102001_8_8;2022;10;4;19;V;17;V;14;V;12;V;10;V;8;V;7;V;7;V;5;V;4;V;4;V;3;V;3;V;4;V;4;V;4;V;5;V;7;V;14;V;16;V;17;V;19;V;14;V;13;V
28;102;1;10;28102001_10_49;2022;10;4;26;V;26;V;24;V;24;V;26;V;24;V;26;V;24;V;22;V;23;V;28;V;24;V;29;V;47;V;59;V;73;V;79;V;83;V;85;V;80;V;74;V;66;V;64;V;70;V
28;102;1;12;28102001_12_8;2022;10;4;21;V;19;V;16;V;14;V;12;V;10;V;9;V;9;V;7;V;6;V;6;V;5;V;5;V;6;V;6;V;6;V;7;V;9;V;16;V;18;V;19;V;21;V;16;V;15;V
28;102;1;14;28102001_14_6;2022;10;4;66;V;60;V;57;V;58;V;60;V;66;V;65;V;62;V;63;V;69;V;87;V;99;V;104;V;109;V;109;V;110;V;112;V;104;V;86;V;86;V;89;V;86;V;84;V;75;V
28;120;1;7;28120001_7_8;2022;10;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;120;1;8;28120001_8_8;2022;10;4;4;V;3;V;3;V;4;V;4;V;4;V;3;V;3;V;2;V;2;V;2;V;1;V;2;V;3;V;2;V;2;V;3;V;5;V;6;V;7;V;4;V;4;V;4;V;3;V
28;120;1;9;28120001_9_49;2022;10;4;6;V;11;V;9;V;9;V;9;V;10;V;13;V;19;V;23;V;19;V;15;V;17;V;21;V;22;V;24;V;29;V;31;V;30;V;29;V;24;V;25;V;24;V;27;V;29;V
28;120;1;10;28120001_10_49;2022;10;4;15;V;19;V;20;V;18;V;19;V;22;V;31;V;42;V;54;V;45;V;36;V;37;V;53;V;61;V;61;V;71;V;79;V;74;V;66;V;60;V;56;V;58;V;67;V;76;V
28;120;1;12;28120001_12_8;2022;10;4;6;V;5;V;5;V;6;V;6;V;6;V;5;V;5;V;4;V;4;V;4;V;3;V;4;V;5;V;4;V;4;V;5;V;7;V;8;V;9;V;6;V;6;V;6;V;5;V
28;120;1;14;28120001_14_6;2022;10;4;98;V;96;V;97;V;96;V;88;V;86;V;80;V;66;V;86;V;104;V;100;V;97;V;105;V;111;V;110;V;108;V;111;V;98;V;98;V;92;V;97;V;95;V;92;V;95;V
28;123;2;7;28123002_7_8;2022;10;4;20;V;16;V;13;V;7;V;25;V;48;V;118;V;93;V;36;V;23;V;14;V;7;V;4;V;3;V;2;V;3;V;4;V;29;V;81;V;83;V;41;V;20;V;2;V;1;V
28;123;2;8;28123002_8_8;2022;10;4;76;V;66;V;59;V;50;V;51;V;56;V;66;V;62;V;49;V;42;V;36;V;26;V;20;V;20;V;16;V;21;V;43;V;102;V;112;V;110;V;94;V;95;V;59;V;37;V
28;123;2;10;28123002_10_49;2022;10;4;33;V;33;V;34;V;34;V;35;V;38;V;42;V;48;V;48;V;43;V;41;V;36;V;31;V;38;V;42;V;61;V;84;V;99;V;99;V;97;V;99;V;100;V;96;V;91;V
28;123;2;12;28123002_12_8;2022;10;4;107;V;91;V;78;V;61;V;89;V;130;V;247;V;205;V;104;V;77;V;57;V;37;V;26;V;26;V;19;V;25;V;50;V;146;V;235;V;237;V;157;V;125;V;63;V;39;V
28;123;2;14;28123002_14_6;2022;10;4;2;V;2;V;1;V;4;V;2;V;2;V;2;V;6;V;16;V;33;V;49;V;71;V;87;V;95;V;99;V;90;V;74;V;20;V;4;V;3;V;3;V;5;V;29;V;42;V
28;13;2;7;28013002_7_8;2022;10;4;2;V;2;V;2;V;2;V;3;V;5;V;9;V;;N;;N;;N;;N;;N;3;V;2;V;2;V;2;V;2;V;6;V;19;V;87;V;79;V;50;V;13;V;2;V
28;13;2;8;28013002_8_8;2022;10;4;14;V;13;V;13;V;12;V;17;V;20;V;22;V;;N;;N;;N;;N;;N;12;V;10;V;6;V;9;V;22;V;80;V;95;V;113;V;98;V;82;V;59;V;22;V
28;13;2;10;28013002_10_49;2022;10;4;59;V;61;V;54;V;44;V;51;V;55;V;64;V;84;V;90;V;82;V;79;V;67;V;60;V;51;V;51;V;64;V;78;V;84;V;97;V;113;V;123;V;114;V;104;V;83;V
28;13;2;12;28013002_12_8;2022;10;4;17;V;16;V;16;V;15;V;21;V;27;V;35;V;;N;;N;;N;;N;;N;17;V;13;V;9;V;12;V;26;V;89;V;124;V;246;V;219;V;159;V;79;V;25;V
28;13;2;14;28013002_14_6;2022;10;4;33;V;31;V;29;V;27;V;21;V;17;V;16;V;;N;;N;46;V;61;V;76;V;95;V;108;V;111;V;111;V;101;V;47;V;23;V;11;V;11;V;10;V;16;V;38;V
28;133;2;7;28133002_7_8;2022;10;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;2;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;133;2;8;28133002_8_8;2022;10;4;2;V;2;V;2;V;2;V;2;V;4;V;8;V;5;V;12;V;9;V;7;V;5;V;4;V;2;V;5;V;3;V;6;V;8;V;7;V;6;V;7;V;7;V;3;V;3;V
28;133;2;10;28133002_10_49;2022;10;4;23;V;22;V;23;V;22;V;23;V;24;V;26;V;26;V;30;V;34;V;39;V;41;V;35;V;40;V;52;V;69;V;67;V;60;V;53;V;53;V;66;V;73;V;87;V;99;V
28;133;2;12;28133002_12_8;2022;10;4;4;V;4;V;4;V;4;V;4;V;6;V;10;V;8;V;15;V;13;V;9;V;7;V;7;V;4;V;7;V;5;V;8;V;11;V;9;V;8;V;9;V;9;V;5;V;5;V
28;133;2;14;28133002_14_6;2022;10;4;95;V;95;V;95;V;97;V;98;V;91;V;85;V;84;V;73;V;78;V;91;V;103;V;110;V;106;V;101;V;104;V;102;V;99;V;96;V;89;V;87;V;87;V;90;V;85;V
28;14;2;7;28014002_7_8;2022;10;4;13;V;12;V;12;V;11;V;23;V;51;V;63;V;74;V;47;V;55;V;28;V;18;V;10;V;8;V;7;V;6;V;15;V;9;V;9;V;9;V;10;V;12;V;14;V;14;V
28;14;2;8;28014002_8_8;2022;10;4;32;V;28;V;28;V;34;V;46;V;54;V;59;V;57;V;50;V;70;V;51;V;38;V;17;V;13;V;11;V;11;V;25;V;46;V;68;V;53;V;49;V;52;V;60;V;49;V
28;14;2;10;28014002_10_49;2022;10;4;40;V;51;V;48;V;50;V;49;V;49;V;53;V;81;V;115;V;101;V;73;V;57;V;47;V;43;V;45;V;66;V;86;V;100;V;114;V;113;V;95;V;90;V;94;V;86;V
28;14;2;12;28014002_12_8;2022;10;4;51;V;46;V;46;V;51;V;81;V;133;V;155;V;170;V;121;V;155;V;94;V;66;V;33;V;25;V;22;V;20;V;47;V;60;V;82;V;67;V;64;V;70;V;81;V;70;V
28;14;2;14;28014002_14_8;2022;10;4;26;V;25;V;19;V;12;V;4;V;1;V;1;V;5;V;15;V;18;V;36;V;52;V;88;V;100;V;99;V;96;V;85;V;62;V;17;V;23;V;25;V;23;V;9;V;14;V
28;14;2;14;28014002_14_6;2022;10;4;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N;;N
28;148;4;7;28148004_7_8;2022;10;4;12;V;9;V;4;V;4;V;7;V;51;V;89;V;81;V;46;V;24;V;;N;;N;4;V;3;V;3;V;3;V;3;V;9;V;4;V;59;V;83;V;16;V;5;V;2;V
28;148;4;8;28148004_8_8;2022;10;4;64;V;52;V;42;V;39;V;45;V;52;V;57;V;56;V;53;V;43;V;;N;;N;13;V;14;V;17;V;17;V;35;V;83;V;93;V;112;V;108;V;83;V;59;V;28;V
28;148;4;9;28148004_9_49;2022;10;4;19;V;19;V;19;V;19;V;19;V;19;V;19;V;21;V;37;V;;N;;N;12;V;19;V;11;V;4;V;8;V;16;V;28;V;34;V;21;V;42;V;37;V;31;V;24;V
28;148;4;10;28148004_10_49;2022;10;4;34;V;25;V;25;V;26;V;30;V;31;V;39;V;48;V;47;V;45;V;;N;;N;13;V;22;V;26;V;37;V;60;V;81;V;94;V;96;V;98;V;104;V;101;V;93;V
28;148;4;12;28148004_12_8;2022;10;4;81;V;65;V;48;V;45;V;56;V;130;V;193;V;181;V;123;V;80;V;;N;;N;19;V;19;V;22;V;22;V;40;V;96;V;99;V;203;V;234;V;108;V;66;V;31;V
28;148;4;14;28148004_14_6;2022;10;4;5;V;6;V;10;V;10;V;6;V;4;V;5;V;8;V;17;V;;N;;N;88;V;101;V;109;V;108;V;98;V;80;V;37;V;21;V;5;V;5;V;5;V;18;V;39;V
28;16;1;1;28016001_1_38;2022;10;4;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;3;V;2;V;2;V;2;V;2;V;2;V;2;V;2;V
28;16;1;6;28016001_6_48;2022;10;4;0.4;V;0.4;V;0.5;V;0.4;V;0.4;V;0.4;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.5;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V;0.4;V
28;16;1;7;28016001_7_8;2022;10;4;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V
28;16;1;8;28016001_8_8;2022;10;4;4;V;4;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;4;V;5;V;4;V;3;V;4;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V
28;16;1;9;28016001_9_49;2022;10;4;7;V;6;V;6;V;7;V;8;V;9;V;11;V;11;V;11;V;10;V;11;V;11;V;13;V;15;V;21;V;28;V;30;V;30;V;25;V;22;V;24;V;26;V;26;V;27;V
28;16;1;10;28016001_10_49;2022;10;4;17;V;18;V;17;V;18;V;20;V;21;V;21;V;20;V;20;V;20;V;21;V;22;V;24;V;28;V;47;V;67;V;74;V;72;V;67;V;63;V;61;V;59;V;59;V;61;V
28;16;1;12;28016001_12_8;2022;10;4;6;V;6;V;5;V;5;V;5;V;5;V;5;V;6;V;6;V;5;V;6;V;7;V;6;V;5;V;6;V;5;V;5;V;5;V;5;V;6;V;6;V;6;V;6;V;6;V
28;16;1;14;28016001_14_6;2022;10;4;95;V;93;V;93;V;94;V;98;V;96;V;89;V;87;V;90;V;89;V;95;V;102;V;106;V;104;V;98;V;102;V;105;V;108;V;103;V;100;V;98;V;92;V;91;V;93;V
28;16;1;20;28016001_20_59;2022;10;4;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;30;28016001_30_59;2022;10;4;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;16;1;42;28016001_42_2;2022;10;4;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.4;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V;1.3;V
28;16;1;44;28016001_44_2;2022;10;4;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
